,depth_class,AI,MAP,MAT,PS_Bio15,TS_Bio4,TAR_Bio7,MaxTWM_Bio5,MinTCM_Bio6,MMTD_Bio2,PWM_Bio13,PDM_Bio14,Elevation,Slope,Mean_pH,Moisture,CEC,Bulk.Density,RootDepth,GPP,Sand.content,Clay.content,Silt.content,Bedrock,Shannon_EVI,LAI,AbovegroundBiomass,BelowgroundBiomass,CUE
938,0-30,1.5843,1650,9.2,55.50693512,829.850647,29.5,28.29999924,-1.200000048,7.108333111,319,39,680,22.66976166,4.28,28,0.090899998,1.12,0.091554135,0.254821867,42,19,39,380,23939,3.444600105,32.9,11.2,0.286559019
939,0-30,1.5843,1650,9.2,55.50693512,829.850647,29.5,28.29999924,-1.200000048,7.108333111,319,39,680,22.66976166,4.3,32,0.069499998,1.13,0.091554135,0.254821867,42,17,42,380,23939,3.444600105,32.9,11.2,0.290464823
940,0-30,1.5843,1650,9.2,55.50693512,829.850647,29.5,28.29999924,-1.200000048,7.108333111,319,39,680,22.66976166,4.36,36,0.119799997,1.2,0.091554135,0.254821867,37,18,45,380,23939,3.444600105,32.9,11.2,0.277157458
941,30-60,1.5843,1650,9.2,55.50693512,829.850647,29.5,28.29999924,-1.200000048,7.108333111,319,39,680,22.66976166,4.39,45,0.051199999,1.27,0.091554135,0.254821867,42,21,37,380,23939,3.444600105,32.9,11.2,0.334306869
942,60-100,1.5843,1650,9.2,55.50693512,829.850647,29.5,28.29999924,-1.200000048,7.108333111,319,39,680,22.66976166,4.64,42,0.055999999,1.25,0.091554135,0.254821867,31,23,46,380,23939,3.444600105,32.9,11.2,0.364243658
943,60-100,1.5843,1650,9.2,55.50693512,829.850647,29.5,28.29999924,-1.200000048,7.108333111,319,39,680,22.66976166,4.75,43.5,0.070499998,1.22,0.091554135,0.254821867,33,22,43.5,380,23939,3.444600105,32.9,11.2,0.356807548
944,0-30,0,2540,24.9,76.70521545,335.2145081,9.800001144,31.89999962,12.30000019,7.900000095,329,21,0,0,5.23,28,14.48,14.48,-3.40E+38,5.907669067,42,19,39,519,15298,2.942899942,0,0,0.254385171
945,0-30,0,2540,24.9,57.95536041,421.459198,26.19999886,31.89999962,11.69999981,6.583333492,329,23,0,0,5.01,32,14.49,14.49,-3.40E+38,4.152215958,42,19,42,519,14715,3.200099945,0,0,0.216471097
946,0-30,0,2540,24.9,57.95536041,421.459198,26.19999886,31.89999962,11.69999981,7.900000095,331,22,0,0,4.9,36,14.5,14.63,-3.40E+38,4.152215958,37,19,45,519,14715,2.942899942,0,0,0.202930636
947,30-60,0,2540,24.9,57.95536041,413.0932312,26.19999886,31.89999962,11.69999981,6.583333492,329,23,0,0,5.04,45,14.51,14.51,-3.40E+38,4.152215958,42,19,37,519,14715,3.200099945,0,0,0.340929808
948,60-100,0,2540,24.9,57.95536041,421.459198,26.19999886,31.89999962,11.69999981,6.583333492,329,21,0,0,5.2,42,14.52,14.52,-3.40E+38,4.152215958,31,23,46,519,14715,2.942899942,0,0,0.244251868
949,60-100,0,2540,24.9,57.83823013,421.459198,26.19999886,31.89999962,12.30000019,7.324999809,331,21,0,0,5.21,43.5,14.53,14.53,-3.40E+38,4.152215958,33,22,43.5,519,14715,3.124700069,0,0,0.262948566
950,0-30,0,2540,24.9,57.95536041,413.0932312,26.19999886,31.89999962,12.30000019,6.583333492,329,22,0,0,5.35,28,14.54,14.54,-3.40E+38,4.152215958,42,19,39,519,15298,2.942899942,0,0,0.264032731
951,0-30,0,2540,24.9,78.90177155,413.0932312,22.59999847,31.89999962,12.30000019,7.900000095,331,22,0,0,5.02,32,14.55,14.55,-3.40E+38,4.152215958,42,19,42,519,14715,2.942899942,0,0,0.316430227
952,0-30,0,2540,24.9,57.95536041,421.459198,26.19999886,31.89999962,11.39999962,7.324999809,329,23,0,0,4.95,36,14.56,14.53,-3.40E+38,4.152215958,37,19,45,519,14715,2.942899942,0,0,0.331910244
953,30-60,0,2540,24.9,57.95536041,415.4944153,26.19999886,31.89999962,11.69999981,6.583333492,329,21,0,0,4.93,45,14.57,14.57,-3.40E+38,4.152215958,42,19,37,519,15298,2.942899942,0,0,0.27230734
954,60-100,0,2540,24.9,57.95536041,413.0932312,26.29999924,31.89999962,11.80000019,6.583333492,329,22,0,0,4.92,42,14.58,14.58,-3.40E+38,4.152215958,31,23,46,519,15298,3.124700069,0,0,0.144137575
955,60-100,0,2540,24.9,77.87659454,421.459198,22.59999847,31.89999962,12.30000019,7.900000095,329,22,0,0,4.95,43.5,14.59,14.59,-3.40E+38,4.152215958,33,22,43.5,519,15298,3.200099945,0,0,0.346085667
956,0-30,0,2540,24.9,57.95536041,425.5762329,26.19999886,31.89999962,12.30000019,7.324999809,329,23,0,0,4.85,28,14.6,14.6,-3.40E+38,4.152215958,42,19,39,519,14715,2.942899942,0,0,0.347715453
957,0-30,0,2540,24.9,57.83823013,410.061676,26.19999886,31.89999962,11.69999981,6.583333492,329,22,0,0,4.73,32,14.61,14.61,-3.40E+38,4.152215958,42,19,42,519,15298,2.942899942,0,0,0.358378027
958,0-30,0,2540,24.9,57.95536041,425.5762329,25.60000038,31.89999962,11.89999962,6.583333492,329,22,0,0,4.65,36,14.62,14.6,-3.40E+38,4.152215958,37,19,45,519,14715,2.942899942,0,0,0.298286525
959,30-60,0,2540,24.9,75.6309433,329.6681213,9.800001144,32.09999847,11.39999962,6.583333492,329,23,0,0,4.6,45,14.63,14.63,-3.40E+38,5.912893772,42,19,37,519,15298,3.200099945,0,0,0.314315684
960,60-100,0,2540,24.9,57.95536041,410.611145,26.19999886,31.89999962,11.80000019,7.900000095,329,22,0,0,4.67,42,14.64,14.64,-3.40E+38,4.152215958,31,23,46,519,15298,2.942899942,0,0,0.413622921
961,60-100,0,2540,24.9,57.95536041,413.0932312,25.60000038,31.89999962,11.39999962,7.324999809,329,22,0,0,4.73,43.5,14.65,14.65,-3.40E+38,4.152215958,33,22,43.5,519,14715,2.942899942,0,0,0.346353651
962,0-30,0,2540,24.9,57.95536041,421.459198,26.19999886,31.89999962,11.80000019,7.900000095,329,22,0,0,5.1,28,14.66,14.66,-3.40E+38,4.152215958,42,19,39,519,14715,2.942899942,0,0,0.344910319
963,0-30,0,2540,24.9,78.44613647,329.6681213,9.800001144,31.89999962,12.30000019,7.900000095,329,23,0,0,4.77,32,14.67,14.67,-3.40E+38,5.912893772,42,19,42,519,14715,2.942899942,0,0,0.406386197
964,0-30,0,2540,24.9,57.83823013,413.0932312,26.19999886,31.89999962,11.89999962,7.900000095,331,21,0,0,4.75,36,14.68,14.55,-3.40E+38,4.152215958,37,19,45,519,14715,3.200099945,0,0,0.371321547
965,30-60,0,2540,24.9,57.95536041,416.0153198,26.19999886,31.89999962,11.80000019,7.900000095,329,22,0,0,4.81,45,14.69,14.69,-3.40E+38,4.152215958,42,19,37,519,15298,3.200099945,0,0,0.289183282
966,60-100,0,2540,24.9,77.87659454,325.5423889,9.800001144,31.89999962,11.69999981,6.583333492,329,22,0,0,4.79,42,14.7,14.7,-3.40E+38,5.912893772,31,23,46,519,15298,3.200099945,0,0,0.275479772
967,60-100,0,2540,24.9,57.95536041,421.459198,26.19999886,31.89999962,11.80000019,7.900000095,329,22,0,0,4.88,43.5,14.71,14.71,-3.40E+38,4.152215958,33,22,43.5,519,14715,2.942899942,0,0,0.354822593
968,0-30,1.1686,1646,20.1,57.83823013,626.9277954,26.29999924,31.5,5.199999809,8.691666603,247,34,398.625,6.751599312,4.58,33.91521197,0.070149998,1.325,4.989700317,2.826252222,18,4.532139875,40,822,21207,4.091599941,36.3,11.8,0.007298978
969,30-60,1.1686,1646,20.1,57.83823013,626.9277954,26.29999924,31.5,5.199999809,8.691666603,247,34,398.625,6.751599312,4.61,28.19843342,0.051599999,1.32,4.989700317,2.826252222,43.11627261,5.169530527,40,822,21207,4.091599941,36.3,11.8,0.000794546
970,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.74,30.34300792,0.070149998,1.325,4.989700317,2.826252222,18,2.917249194,40,822,21207,4.091599941,36.3,11.8,0.008887133
971,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.79,22.68722467,0.051599999,1.32,4.989700317,2.826252222,60.97808392,2.669814268,40,822,21207,4.091599941,36.3,11.8,0.003712042
972,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.64,27.92022792,0.070149998,1.325,4.989700317,2.826252222,18,3.027514533,40,822,21207,4.091599941,36.3,11.8,0.004511811
973,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.7,24.36548223,0.051599999,1.32,4.989700317,2.826252222,50.75072449,3.59646317,40,822,21207,4.091599941,36.3,11.8,0.007030738
974,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.63,29.3814433,0.070149998,1.325,4.989700317,2.826252222,18,3.168701602,40,822,21207,4.091599941,36.3,11.8,0.011653217
975,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.78,23.88392857,0.051599999,1.32,4.989700317,2.826252222,56.97341903,3.797093035,40,822,21207,4.091599941,36.3,11.8,0.004463488
976,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.8,27.79291553,0.070149998,1.325,4.989700317,2.826252222,18,4.052390363,40,822,21207,4.091599941,36.3,11.8,0.010237331
977,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.9,25.71428571,0.051599999,1.32,4.989700317,2.826252222,57.83528939,3.564486026,40,822,21207,4.091599941,36.3,11.8,0.008330059
978,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.69,27.71428571,0.070149998,1.325,4.989700317,2.826252222,18,3.102871043,40,822,21207,4.091599941,36.3,11.8,0.008388556
979,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.9,13.69863014,0.051599999,1.32,4.989700317,2.826252222,55.86765583,3.728756978,40,822,21207,4.091599941,36.3,11.8,0.005494233
980,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.63,32.52427184,0.070149998,1.325,4.989700317,2.826252222,18,3.647707603,40,822,21207,4.091599941,36.3,11.8,0.022112744
981,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.66,29.91202346,0.051599999,1.32,4.989700317,2.826252222,47.09708343,4.463115926,40,822,21207,4.091599941,36.3,11.8,0.009818342
982,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.53,29.9719888,0.070149998,1.325,4.989700317,2.826252222,18,6.122033575,40,822,21207,4.091599941,36.3,11.8,0.021987323
983,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.71,26.55086849,0.051599999,1.32,4.989700317,2.826252222,56.85263004,3.478305457,40,822,21207,4.091599941,36.3,11.8,0.007629494
984,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.87,27.08860759,0.070149998,1.325,4.989700317,2.826252222,18,5.153344754,40,822,21207,4.091599941,36.3,11.8,0.012468887
985,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.84,30.17902813,0.051599999,1.32,4.989700317,2.826252222,52.91287245,3.923537212,40,822,21207,4.091599941,36.3,11.8,0.006921586
986,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.91,37.5,0.070149998,1.325,4.989700317,2.826252222,18,4.463781412,40,822,21207,4.091599941,36.3,11.8,0.011421041
987,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.7,29.51653944,0.051599999,1.32,4.989700317,2.826252222,42.34961601,5.67876386,40,822,21207,4.091599941,36.3,11.8,0.007248625
988,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.8,39.41018767,0.070149998,1.325,4.989700317,2.826252222,18,4.054519752,40,822,21207,4.091599941,36.3,11.8,0.011972959
989,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.91,31.68831169,0.051599999,1.32,4.989700317,2.826252222,45.73861174,5.137885564,40,822,21207,4.091599941,36.3,11.8,0.013367217
990,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.75,41.4084507,0.070149998,1.325,4.989700317,2.826252222,18,5.070254569,40,822,21207,4.091599941,36.3,11.8,0.015580679
991,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.84,30.35714286,0.051599999,1.32,4.989700317,2.826252222,46.65084364,5.164312297,40,822,21207,4.091599941,36.3,11.8,0.005723478
992,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.67,35.41666667,0.070149998,1.325,4.989700317,2.826252222,18,3.84263116,40,822,21207,4.091599941,36.3,11.8,0.009981056
993,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.96,30.88685015,0.051599999,1.32,4.989700317,2.826252222,46.86567262,5.487759167,40,822,21207,4.091599941,36.3,11.8,0.006031966
994,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.75,33.15649867,0.070149998,1.325,4.989700317,2.826252222,18,4.405446961,40,822,21207,4.091599941,36.3,11.8,0.013008942
995,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.97,28.17258883,0.051599999,1.32,4.989700317,2.826252222,49.2414809,4.240991471,40,822,21207,4.091599941,36.3,11.8,0.011254014
996,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.74,34.65608466,0.070149998,1.325,4.989700317,2.826252222,18,4.225788377,40,822,21207,4.091599941,36.3,11.8,0.009680175
997,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.75,29.94011976,0.051599999,1.32,4.989700317,2.826252222,42.44750254,5.020417099,40,822,21207,4.091599941,36.3,11.8,0.015370333
998,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.53,33.01435407,0.070149998,1.325,4.989700317,2.826252222,18,4.033047683,40,822,21207,4.091599941,36.3,11.8,0.01545897
999,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.81,29.09090909,0.051599999,1.32,4.989700317,2.826252222,46.25278008,4.963177004,40,822,21207,4.091599941,36.3,11.8,0.00632681
1000,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.78,36.38888889,0.070149998,1.325,4.989700317,2.826252222,18,3.980589624,40,822,21207,4.091599941,36.3,11.8,0.018750409
1001,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.7,27.5,0.051599999,1.32,4.989700317,2.826252222,48.94914345,4.951226994,40,822,21207,4.091599941,36.3,11.8,0.007714522
1002,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.96,35.07853403,0.070149998,1.325,4.989700317,2.826252222,18,4.842011249,40,822,21207,4.091599941,36.3,11.8,0.008706773
1003,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,5.17,27.45098039,0.051599999,1.32,4.989700317,2.826252222,41.88327859,5.718759385,40,822,21207,4.091599941,36.3,11.8,0.007626987
1004,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.73,30.12987013,0.070149998,1.325,4.989700317,2.826252222,18,4.464414481,40,822,21207,4.091599941,36.3,11.8,0.010205467
1005,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.9,25.18159806,0.051599999,1.32,4.989700317,2.826252222,41.85230731,5.947238144,40,822,21207,4.091599941,36.3,11.8,0.008421565
1006,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.86,29.33333333,0.070149998,1.325,4.989700317,2.826252222,18,4.798741319,40,822,21207,4.091599941,36.3,11.8,0.010150916
1007,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.99,26.07655502,0.051599999,1.32,4.989700317,2.826252222,48.20406093,4.616844015,40,822,21207,4.091599941,36.3,11.8,0.013441284
1008,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.87,32.81653747,0.070149998,1.325,4.989700317,2.826252222,18,4.097208171,40,822,21207,4.091599941,36.3,11.8,0.007360106
1009,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.89,27.08860759,0.051599999,1.32,4.989700317,2.826252222,33.49835987,5.838022701,40,822,21207,4.091599941,36.3,11.8,0.008887163
1010,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,5.1,12.97935103,0.070149998,1.325,4.989700317,2.826252222,18,4.757207351,40,822,21207,4.091599941,36.3,11.8,0.006070403
1011,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.95,30.75,0.051599999,1.32,4.989700317,2.826252222,43.62748494,5.176235621,40,822,21207,4.091599941,36.3,11.8,0.005731527
1012,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.62,41.47058824,0.070149998,1.325,4.989700317,2.826252222,18,4.522210224,40,822,21207,4.091599941,36.3,11.8,0.010911823
1013,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.8,32.76836158,0.051599999,1.32,4.989700317,2.826252222,38.35331308,6.75482511,40,822,21207,4.091599941,36.3,11.8,0.006070044
1014,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.65,38.64864865,0.070149998,1.325,4.989700317,2.826252222,18,5.487610064,40,822,21207,4.091599941,36.3,11.8,0.007593267
1015,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.61,32.77777778,0.051599999,1.32,4.989700317,2.826252222,34.86317002,6.858380878,40,822,21207,4.091599941,36.3,11.8,0.01484231
1016,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.9,31.44329897,0.070149998,1.325,4.989700317,2.826252222,18,3.983042082,40,822,21207,4.091599941,36.3,11.8,0.004600245
1017,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,5.03,26.43979058,0.051599999,1.32,4.989700317,2.826252222,38.50633873,6.131276581,40,822,21207,4.091599941,36.3,11.8,0.054238223
1018,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,5.15,28.17955112,0.070149998,1.325,4.989700317,2.826252222,18,4.184513722,40,822,21207,4.091599941,36.3,11.8,0.011714834
1019,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.92,25.60706402,0.051599999,1.32,4.989700317,2.826252222,36.87622006,4.646865641,40,822,21207,4.091599941,36.3,11.8,0.038671113
1020,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,5.05,30.39647577,0.070149998,1.325,4.989700317,2.826252222,18,4.83493144,40,822,21207,4.091599941,36.3,11.8,0.014436459
1021,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.88,26.14555256,0.051599999,1.32,4.989700317,2.826252222,43.96600258,5.683610408,40,822,21207,4.091599941,36.3,11.8,0.021230794
1022,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.38,24.81389578,0.070149998,1.325,4.989700317,2.826252222,18,5.082562702,40,822,21207,4.091599941,36.3,11.8,0.01533676
1023,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.78,21.16788321,0.051599999,1.32,4.989700317,2.826252222,39.27030785,5.54787155,40,822,21207,4.091599941,36.3,11.8,0.097350692
1024,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.41,21.82628062,0.070149998,1.325,4.989700317,2.826252222,18,4.753369484,40,822,21207,4.091599941,36.3,11.8,0.027665961
1025,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.67,20.94763092,0.051599999,1.32,4.989700317,2.826252222,32.68334641,6.45246267,40,822,21207,4.091599941,36.3,11.8,0.012089374
1026,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.24,34.22982885,0.070149998,1.325,4.989700317,2.826252222,18,4.490973891,40,822,21207,4.091599941,36.3,11.8,0.015961112
1027,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.47,27.81954887,0.051599999,1.32,4.989700317,2.826252222,35.68333072,5.581961944,40,822,21207,4.091599941,36.3,11.8,0.017158595
1028,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.42,19.29824561,0.070149998,1.325,4.989700317,2.826252222,18,4.513839247,40,822,21207,4.091599941,36.3,11.8,0.012955308
1029,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.53,27.96833773,0.051599999,1.32,4.989700317,2.826252222,34.77549238,5.465181452,40,822,21207,4.091599941,36.3,11.8,0.021212799
1030,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.27,23.69077307,0.070149998,1.325,4.989700317,2.826252222,18,3.94257529,40,822,21207,4.091599941,36.3,11.8,0.008741439
1031,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.42,22.77227723,0.051599999,1.32,4.989700317,2.826252222,40.91338369,5.329819607,40,822,21207,4.091599941,36.3,11.8,0.026238743
1032,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.23,34.01534527,0.070149998,1.325,4.989700317,2.826252222,18,4.072749196,40,822,21207,4.091599941,36.3,11.8,0.021758697
1033,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.49,21.06598985,0.051599999,1.32,4.989700317,2.826252222,47.16824084,4.338561249,40,822,21207,4.091599941,36.3,11.8,0.024398966
1034,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.37,25.31328321,0.070149998,1.325,4.989700317,2.826252222,18,3.27443977,40,822,21207,4.091599941,36.3,11.8,0.012203369
1035,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.54,24.93887531,0.051599999,1.32,4.989700317,2.826252222,38.6068802,5.238293192,40,822,21207,4.091599941,36.3,11.8,0.007732191
1036,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.3,26.47754137,0.070149998,1.325,4.989700317,2.826252222,18,4.387747226,40,822,21207,4.091599941,36.3,11.8,0.033436996
1037,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.58,22,0.051599999,1.32,4.989700317,2.826252222,42.05482959,5.052802863,40,822,21207,4.091599941,36.3,11.8,0.018877483
1038,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.58,26.35294118,0.070149998,1.325,4.989700317,2.826252222,18,4.6314599,40,822,21207,4.091599941,36.3,11.8,0.038852424
1039,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.64,23.61445783,0.051599999,1.32,4.989700317,2.826252222,41.68609056,4.850106811,40,822,21207,4.091599941,36.3,11.8,0.017674113
1040,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.42,20.63492063,0.070149998,1.325,4.989700317,2.826252222,18,4.000808308,40,822,21207,4.091599941,36.3,11.8,0.024919327
1041,30-60,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.65,20.6088993,0.051599999,1.32,4.989700317,2.826252222,42.33202732,4.388791477,40,822,21207,4.091599941,36.3,11.8,0.01428709
1042,0-30,1.1686,1646,20.1,57.95536041,627.2684326,26.19999886,31.29999924,5.099999905,8.625,248,34,422.8125,6.548178196,4.36,25.12437811,0.070149998,1.325,4.989700317,2.826252222,18,3.778688303,40,822,21207,4.091599941,36.3,11.8,0.021263917
