Paper.ID,Reference,Continent,Longitude,Latitude,MAP,MAT,Climatezone,Soil_Depth,depth_min,depth_max,depth_mid,depth_class,EEA_CN,EEA_CP,L_CN,L_CP,B_CN,B_CP,S_CN,S_CP,CUE
20,Peng et al. 2016,Asia,114.9468667,44.0333,249,1,7,0_10cm,0,10,5,0-30,0.920021143,0.8456731,8.640010959,28.2770789,18.64730769,64.29509892,2.345870509,2.688690477,0.500218699
20,Peng et al. 2016,Asia,114.9468667,44.0333,249,1,7,10_20cm,10,20,15,0-30,0.772695278,0.659659122,7.08527136,23.51503161,12.86614991,59.88556171,2.350086572,3.860619398,0.512647163
20,Peng et al. 2016,Asia,114.9468667,44.0333,249,1,7,20_40cm,20,40,30,30-60,0.692268257,0.570519482,6.299062892,17.1381643,12.7003858,57.00128908,2.912504139,5.829749535,0.531960785
20,Peng et al. 2016,Asia,114.9468667,44.0333,249,1,7,40_60cm,40,60,50,30-60,0.666425626,0.582441427,6.72174579,16.75224071,12.29132061,37.40392337,2.743877855,3.833469362,0.51901454
20,Peng et al. 2016,Asia,114.9468667,44.0333,249,1,7,60_100cm,60,100,80,60-100,0.687866384,0.57777921,10.35788038,29.36431052,8.472525391,88.33240632,1.189153455,5.206409727,0.480865195
20,Peng et al. 2016,Asia,116.5526,43.5405,329,1.6,7,0_10cm,0,10,5,0-30,0.755172369,0.792789403,10.57315322,57.26588043,15.05317577,36.07718194,1.885287187,0.79465538,0.41790926
20,Peng et al. 2016,Asia,116.5526,43.5405,329,1.6,7,10_20cm,10,20,15,0-30,0.65903993,0.731236168,10.22092445,57.35401732,17.89148239,32.63861191,2.656099983,0.778233951,0.429484995
20,Peng et al. 2016,Asia,116.5526,43.5405,329,1.6,7,20_40cm,20,40,30,30-60,0.635070254,0.684295729,9.348724246,42.77576157,16.41005638,35.92585759,2.763986722,1.22734191,0.465413163
20,Peng et al. 2016,Asia,116.5526,43.5405,329,1.6,7,40_60cm,40,60,50,30-60,0.624803559,0.670213319,14.32114714,47.98090883,10.38037534,20.65100339,1.160090194,0.642184226,0.376091072
20,Peng et al. 2016,Asia,116.5526,43.5405,329,1.6,7,60_100cm,60,100,80,60-100,0.684132018,0.703502624,17.46918353,43.68414445,12.64397381,12.79244902,1.057964424,0.416259481,0.333258199
20,Peng et al. 2016,Asia,116.2833333,42.03333333,390,0.6,22,0_10cm,0,10,5,0-30,0.712053134,1.010021891,9.577992719,57.2318296,16.0120053,43.81984022,2.347787685,0.758057891,0.422890306
20,Peng et al. 2016,Asia,116.2833333,42.03333333,390,0.6,22,10_20cm,10,20,15,0-30,0.606272017,0.89734696,10.21143139,57.51990248,16.92833361,49.18037365,2.734387513,0.952825315,0.446771231
20,Peng et al. 2016,Asia,116.2833333,42.03333333,390,0.6,22,20_40cm,20,40,30,30-60,0.631687204,0.797090757,8.898805179,53.86977311,17.33511103,52.53552262,3.083847185,1.223489193,0.468941556
20,Peng et al. 2016,Asia,116.2833333,42.03333333,390,0.6,22,40_60cm,40,60,50,30-60,0.550484294,0.823498745,4.474555187,23.20838135,9.325112673,26.35056906,3.785814117,1.378739459,0.483083331
20,Peng et al. 2016,Asia,116.2833333,42.03333333,390,0.6,22,60_100cm,60,100,80,60-100,0.567184419,0.739060276,2.624206962,13.03502819,6.612943939,46.78174806,4.442960638,4.856066338,0.54164313
20,Peng et al. 2016,Asia,116.6799333,42.4664,389,1.4,22,0_10cm,0,10,5,0-30,0.565131873,0.970916316,10.82047636,74.4290671,10.00204413,25.73168789,1.635658309,0.356076982,0.338646973
20,Peng et al. 2016,Asia,116.6799333,42.4664,389,1.4,22,10_20cm,10,20,15,0-30,0.545938979,0.976915922,10.89156892,45.57133709,8.675857835,25.67969414,1.459075886,0.576820767,0.378977384
20,Peng et al. 2016,Asia,116.6799333,42.4664,389,1.4,22,20_40cm,20,40,30,30-60,0.540678574,0.953598636,10.43738054,49.8675311,11.4815175,30.74782571,2.034551158,0.646592887,0.403688025
20,Peng et al. 2016,Asia,116.6799333,42.4664,389,1.4,22,40_60cm,40,60,50,30-60,0.557723679,0.933985811,10.72847343,47.83410998,11.17202247,20.26716036,1.867130989,0.453643745,0.367529226
20,Peng et al. 2016,Asia,116.6799333,42.4664,389,1.4,22,60_100cm,60,100,80,60-100,0.59919534,0.919591796,10.53575308,46.68966552,8.572640696,17.17953169,1.357940092,0.4001248,0.341996825
20,Peng et al. 2016,Asia,115.2866833,42.39455,326,2.7,7,0_10cm,0,10,5,0-30,1.003931549,0.804954691,8.855436583,42.93563861,12.72547501,22.83948446,1.431396408,0.660840931,0.389724414
20,Peng et al. 2016,Asia,115.2866833,42.39455,326,2.7,7,10_20cm,10,20,15,0-30,0.834796732,0.64456592,9.155460276,46.15557107,21.74715618,32.92470265,2.845388358,1.106701231,0.459247064
20,Peng et al. 2016,Asia,115.2866833,42.39455,326,2.7,7,20_40cm,20,40,30,30-60,0.766340597,0.608814705,14.28859942,61.02756387,15.46554786,25.49555663,1.412387337,0.686204135,0.392181566
20,Peng et al. 2016,Asia,115.2866833,42.39455,326,2.7,7,40_60cm,40,60,50,30-60,0.757777104,0.651938397,19.37268696,67.7776982,15.09665352,25.88460971,1.028369879,0.585798486,0.361502409
20,Peng et al. 2016,Asia,115.2866833,42.39455,326,2.7,7,60_100cm,60,100,80,60-100,0.683429913,0.581574109,16.97706715,40.43679664,9.978706709,18.05181756,0.860037936,0.767607355,0.3712887
20,Peng et al. 2016,Asia,109.4137167,39.53053333,357,6.7,7,0_10cm,0,10,5,0-30,0.747223126,0.925621584,13.93860438,32.7263108,8.001680366,22.36047626,0.768265981,0.738160031,0.360569305
20,Peng et al. 2016,Asia,109.4137167,39.53053333,357,6.7,7,10_20cm,10,20,15,0-30,0.605298099,0.766650071,13.8216309,30.30292042,3.480510576,13.50428443,0.416020141,0.581286064,0.296469875
20,Peng et al. 2016,Asia,109.4137167,39.53053333,357,6.7,7,20_40cm,20,40,30,30-60,0.593325989,0.765022984,18.86963193,34.36141944,5.1854713,14.14543663,0.463160414,0.538109647,0.29955835
20,Peng et al. 2016,Asia,109.4137167,39.53053333,357,6.7,7,40_60cm,40,60,50,30-60,0.591927531,0.789361651,14.85490337,28.63030935,7.199747129,15.4060939,0.818801958,0.681695577,0.359081746
20,Peng et al. 2016,Asia,109.4137167,39.53053333,357,6.7,7,60_100cm,60,100,80,60-100,0.607341632,0.811420464,14.6506378,25.02910718,6.275472962,10.93197089,0.705272384,0.538278647,0.330471264
